0.010972261428833008 , 32.48241781273504, 4.48299170753681, -2.848786025929755, 57.62911075472819, -85.06671460209347, 0.0, 0.0 , 0.0 , 0.0 , -0.5012489477890676, -1.0624854262288723, -2.7764195885608065
0.014964580535888672 , 32.48241781273504, 4.48299170753681, -52.12887188674847, 63.49253402806465, -42.9696759774896, 27.441882358845085, 13.065388346091197 , 0.6108652381980153 , -0.22689280275926285 , -1.9715533320972582, -2.4121205387988347, -4.595020935396214
0.01995253562927246 , 32.46922285983743, 4.462459193109539, -52.11637480053906, 63.484403849118195, -43.07552498540185, 27.441882358845085, 13.065388346091197 , 0.6108652381980153 , -0.22689280275926285 , -3.2217414756428875, -3.5597332660118592, -6.140757357877782
0.024933815002441406 , 32.46922285983743, 4.462459193109539, -52.111805008607945, 63.47092539184117, -43.08608144368419, 27.440045814574717, 13.108683662290304 , 0.6108652381980153 , -0.22689280275926285 , -4.2840750886299235, -4.5351530114769805, -7.45476774365933
0.031916141510009766 , 32.441810425439996, 4.4546063195287005, -52.09650282040329, 63.48151499679869, -43.127501219129854, 27.440045814574717, 13.108683662290304 , 0.6108652381980153 , -0.22689280275926285 , -5.187198481186604, -5.364950511705308, -8.571401399103186
0.037900686264038086 , 32.441810425439996, 4.4546063195287005, -52.09650282040329, 63.48151499679869, -43.127501219129854, 27.440067931283835, 13.128534003825763 , 0.6108652381980153 , -0.22689280275926285 , -5.954844986101476, -6.070071231721676, -9.520510317229792
0.04488253593444824 , 32.440511998636666, 4.450710578001528, -52.09469802599429, 63.479236388418464, -43.107496889508575, 27.440067931283835, 13.128534003825763 , 0.6108652381980153 , -0.22689280275926285 , -6.607430206575541, -6.6694447959474, -10.327232373826229
0.04886960983276367 , 32.440511998636666, 4.450710578001528, -52.084896924863585, 63.47460174395148, -43.117473161971084, 27.430196267942378, 13.14959204448229 , 0.6108652381980153 , -0.22689280275926285 , -7.161927561869495, -7.178705181142392, -11.013091548058496
0.054856061935424805 , 32.46762538505247, 4.453950289671818, -52.09864426767055, 63.4605497086255, -43.071043369331285, 27.430196267942378, 13.14959204448229 , 0.6108652381980153 , -0.22689280275926285 , -7.633211900093719, -7.610896004216278, -11.596345738030399
0.06682300567626953 , 32.46696780522508, 4.459318470962768, -52.09998164410732, 63.465188341919884, -43.06106709626467, 27.430196267942378, 13.14959204448229 , 0.6108652381980153 , -0.22689280275926285 , -8.033685548437223, -7.978258203829082, -12.092094661497931
